text	NE_begin	NE_end	NE_id	sentence	work title	Identifier	MiMoTextBase_ID	Wikidata	type
Brockmeier_2008a	12109	12123	74522	81	„Malone meurt“	Malone_Beckett		Q540991	Literary work
Brockmeier_2008a	12452	12464	74560	83	„Heptaméron“	Heptameron_Navarre		Q1425915	Literary work
Brockmeier_2008a	12578	12587	74598	84	„Candide“	Candide_Voltaire	Q1022	Q215894	Literary work
Brockmeier_2008a	12602	12641	74636	84	„Le tour de la France par deux enfants“	Tour_Bruno		Q2438369	Literary work
Brockmeier_2008a	12742	12770	74674	85	„Les 120 journées de Sodome“	Sodome_Sade		Q1210734	Literary work
Brockmeier_2008a	12895	12920	74780	86	„Die Geburt der Tragödie“	Naissance_Nietzsche		Q1053359	Literary work
Brockmeier_2008a	14265	14273	74734	93	„Murphy“	Murphy_Beckett		Q1431476	Literary work
Brockmeier_2008a	17885	17899	74866	117	„Art poétique“	Poetique_Boileau		Q3202403	Literary work
Brockmeier_2008a	18497	18515	75078	120	„Lettres persanes“	Persanes_Montesquieu		Q1050479	Literary work
Brockmeier_2008a	18540	18566	75116	120	„Les Liaisons dangereuses“	Liaisons_Laclos	Q1053	Q862050	Literary work
Brockmeier_2008a	18599	18682	75154	120	„La Nouvelle Justine, ou les Malheurs de la vertu. Suivi de l’Histoire de Juliette“	Justine_Sade	Q1078	Q1329470	Literary work
Brockmeier_2008a	19084	19098	75032	123	„Histoire d’O“	D'O_Reage		Q1501981	Literary work
Brockmeier_2008a	20133	20155	75200	128	„La Chanson de Roland“	Chanson_Turold		Q185427	Literary work
Brockmeier_2008a	22114	22128	75308	142	„Psychomachie“	Psychomachie_Prudence		Q582867	Literary work
Brockmeier_2008a	22995	23010	75354	147	„Metamorphosen“	Metamorphoses_Ovid		Q184742	Literary work
Brockmeier_2008a	23065	23073	75368	148	„Cligès“	Cliges_Troyes		Q1101434	Literary work
Brockmeier_2008a	23283	23297	75390	149	„Ars amatoria“	Ars_Ovid		Q704019	Literary work
Brockmeier_2008a	24422	24437	75444	157	„Erec et Enide“	Erec_Troyes		Q1349671	Literary work
Brockmeier_2008a	25597	25609	75482	170	„Pantagruel“	Pantagruel_Rabelais		Q822290	Literary work
Brockmeier_2008a	25624	25635	75504	170	"„Gargantua"""	Pantagruel_Rabelais		Q822290	Literary work
Brockmeier_2008a	27556	27565	75542	183	„Candide“	Candide_Voltaire	Q1022	Q215894	Literary work
Brockmeier_2008a	28353	28361	75620	189	“Œuvres”	Œuvres_Sade			Literary work
Brockmeier_2008a	30381	30406	75698	202	“Kritik der Urteilskraft”	Juger_Kant		Q1056332	Literary work
Geißler_1979a	771	797	123921	7	Dictionnaire philosophique	Dictionnaire_Voltaire		Q656976	WORK
Geißler_1979a	799	827	123943	7	„Philosophisches Wörterbuch“	Dictionnaire_Voltaire		Q656976	WORK
Geißler_1979a	1232	1237	123965	10	Zadig	Zadig_Voltaire		Q140057	Literary work
Geißler_1979a	3123	3133	123979	17	Micromégas	Micromegas_Voltaire	Q1011	Q1785978	Literary work
Geißler_1979a	3255	3270	124001	18	Songe de Platon	Songe_Voltaire		Q3490360	Literary work
Geißler_1979a	3284	3299	124023	18	„Platons Traum“	Songe_Voltaire		Q3490360	Literary work
Geißler_1979a	3379	3399	124045	18	Le monde comme il va	Monde_Voltaire		Q3224656	Literary work
Geißler_1979a	3413	3436	124089	18	„Die Welt, wie sie ist“	Monde_Voltaire		Q3224656	Literary work
Geißler_1979a	3606	3629	124111	19	Histoire de Charles XII	Charles_Voltaire		Q18238029	WORK
Geißler_1979a	3637	3660	124133	19	„Geschichte Karls XII.“	Charles_Voltaire		Q18238029	WORK
Geißler_1979a	3697	3746	124193	20	Lettres philosophiques ou Lettres sur les Anglais	Philosophiques_Voltaire		Q2551373	WORK
Geißler_1979a	3754	3808	124215	20	„Philosophische Briefe oder Briefe über die Engländer“	Philosophiques_Voltaire		Q2551373	WORK
Geißler_1979a	4774	4796	124237	24	Lettres philosophiques	Philosophiques_Voltaire		Q2551373	WORK
Geißler_1979a	7194	7216	124251	36	Traité de métaphysique	Metaphysique_Voltaire		Q19235413	WORK
Geißler_1979a	7218	7250	124295	36	,Abhandlung über die Metaphysik‘	Metaphysique_Voltaire		Q19235413	WORK
Geißler_1979a	9161	9167	124309	46	Utopia	Utopia_More		Q404158	Literary work
Geißler_1979a	10559	10582	124331	50	Histoire des Sévarambes	Sevarambes_Vairasse		Q85766844	Literary work
Geißler_1979a	10590	10617	124353	50	„Geschichte der Sevaramben“	Sevarambes_Vairasse		Q85766844	Literary work
Geißler_1979a	10800	10822	124375	51	Aventures de Télémaque	Telemaque_Fenelon		Q421615	Literary work
Geißler_1979a	10824	10850	124397	51	„Abenteuer des Telemachos“	Telemaque_Fenelon		Q421615	Literary work
Geißler_1979a	11720	11768	124419	55	Histoire comique des Etats et Empires de la lune	Comique_Bergerac		Q5151797	Literary work
Geißler_1979a	11776	11837	124441	55	„Komische Geschichte von den Staaten und Imperien des Mondes“	Comique_Bergerac		Q5151797	Literary work
Geißler_1979a	11946	11961	124463	56	Robinson Crusoe	Crusoe_Defoe		Q483034	Literary work
Geißler_1979a	12697	12713	124485	61	Gullivers Reisen	Gulliver_Swift		Q181488	Literary work
Geißler_1979a	13053	13063	124507	63	Micromégas	Micromegas_Voltaire	Q1011	Q1785978	Literary work
Geißler_1979a	13592	13601	124529	64	Cleveland	Cleveland_Prevost		Q4065170	Literary work
Geißler_1979a	15132	15155	124543	71	Contes de ma mère l’Oye	L'Oye_Perrault		Q5104112	Literary work
Geißler_1979a	15163	15193	124565	71	„Märchen des Gänsemütterchens“	L'Oye_Perrault		Q5104112	Literary work
Geißler_1979a	15656	15678	124595	72	Märchen aus 1001 Macht	Mille_Collectif		Q8258	Literary work
Geißler_1979a	15763	15783	124609	72	Märchen von 1001 Tag	1001_Croix		Q994321	Literary work
Geißler_1979a	17396	17412	124655	80	Lettres persanes	Persanes_Montesquieu		Q1050479	Literary work
Geißler_1979a	17420	17438	124677	80	„Persische Briefe“	Persanes_Montesquieu		Q1050479	Literary work
Geißler_1979a	17705	17715	124699	81	1001 Nacht	Mille_Collectif		Q8258	Literary work
Geißler_1979a	18282	18293	124721	83	L’Ecu-moire	L'Ecumoire_Crebillon			Literary work
Geißler_1979a	18301	18319	124743	83	„Der Schaumlöffel“	L'Ecumoire_Crebillon			Literary work
Geißler_1979a	19843	19849	124779	89	Angola	Angola_Morliere			Literary work
Geißler_1979a	19870	19887	124801	89	Bijoux indiscrets	Bijoux_Diderot		Q1218663	Literary work
Geißler_1979a	19895	19923	124823	89	„Die geschwätzigen Kleinode“	Bijoux_Diderot		Q1218663	Literary work
Geißler_1979a	20497	20518	124845	91	Les Bijoux indiscrets	Bijoux_Diderot		Q1218663	Literary work
Geißler_1979a	21778	21785	124867	97	Candide	Candide_Voltaire	Q1022	Q215894	Literary work
Geißler_1979a	22424	22429	124903	100	Zadig	Zadig_Voltaire		Q140057	Literary work
Geißler_1979a	22577	22587	124949	101	1001 Nacht	Mille_Collectif		Q8258	Literary work
Geißler_1979a	22589	22597	124971	101	1001 Tag	1001_Croix		Q994321	Literary work
Geißler_1979a	22706	22711	124993	103	Zadig	Zadig_Voltaire		Q140057	Literary work
Geißler_1979a	22745	22755	125015	103	1001 Nacht	Mille_Collectif		Q8258	Literary work
Geißler_1979a	23070	23077	125037	106	Candide	Candide_Voltaire	Q1022	Q215894	Literary work
Geißler_1979a	23722	23730	125059	108	Marianne				Literary work
Geißler_1979a	26024	26040	125081	117	Romans et contes	Romans_Voltaire			Literary work
Geißler_1979a	28402	28412	125103	127	Micromégas	Micromegas_Voltaire	Q1011	Q1785978	Literary work
Geißler_1979a	28549	28554	125125	128	Zadig	Zadig_Voltaire		Q140057	Literary work
Geißler_1979a	28626	28646	125169	128	Le Monde comme il va	Monde_Voltaire		Q3224656	Literary work
Geißler_1979a	28911	28931	125191	129	Essai sur les moeurs	Moeurs_Voltaire		Q3058683	WORK
Geißler_1979a	28933	28956	125213	129	„Essay über die Sitten“	Moeurs_Voltaire		Q3058683	WORK
Geißler_1979a	29020	29027	125147	129	Candide	Candide_Voltaire	Q1022	Q215894	Literary work
Geißler_1979a	29495	29501	125235	130	Ingénu	L'Ingenu_Voltaire	Q1622	Q1985932	Literary work
Geißler_1979a	29509	29524	125257	130	„Das Naturkind“	L'Ingenu_Voltaire	Q1622	Q1985932	Literary work
Geißler_1979a	29761	29784	125279	131	Homme aux quarante écus	Ecus_Voltaire	Q1035	Q3203608	Literary work
Geißler_1979a	29792	29825	125301	131	„Der Mann mit den vierzig Talern“	Ecus_Voltaire	Q1035	Q3203608	Literary work
Geißler_1979a	30041	30058	125323	132	Histoire de Jenni	Jenni_Voltaire	Q1892	Q41712912	Literary work
Geißler_1979a	30066	30085	125345	132	„Geschichte Jennys“	Jenni_Voltaire	Q1892	Q41712912	Literary work
Geißler_1979a	31643	31663	125383	139	Le monde comme il va	Monde_Voltaire		Q3224656	Literary work
Geißler_1979a	31671	31678	125405	139	Candide	Candide_Voltaire	Q1022	Q215894	Literary work
Geißler_1979a	32009	32016	125427	140	Candide	Candide_Voltaire	Q1022	Q215894	Literary work
Geißler_1979a	33118	33140	125449	146	Mann mit den 40 Talern	Ecus_Voltaire	Q1035	Q3203608	Literary work
Geißler_1979a	35273	35293	125463	158	Le crocheteur borgne	Crocheteur_Voltaire		Q3221985	Literary work
Geißler_1979a	35295	35321	125485	158	„Der einäugige Lastträger“	Crocheteur_Voltaire		Q3221985	Literary work
Geißler_1979a	35328	35344	125507	158	Jeannot et Colin	Jeannot_Voltaire		Q3176298	Literary work
Geißler_1979a	35399	35405	125529	158	Ingénu	L'Ingenu_Voltaire	Q1622	Q1985932	Literary work
Geißler_1979a	38244	38260	125543	172	Lettres persanes	Persanes_Montesquieu		Q1050479	Literary work
Geißler_1979a	38316	38337	125565	172	Les Bijoux indiscrets	Bijoux_Diderot		Q1218663	Literary work
Geißler_1979a	38722	38742	125587	173	Le monde comme il va	Monde_Voltaire		Q3224656	Literary work
Geißler_1979a	39034	39039	125609	175	Zadig	Zadig_Voltaire		Q140057	Literary work
Geißler_1979a	39700	39705	125631	180	Zadig	Zadig_Voltaire		Q140057	Literary work
Geißler_1979a	40045	40067	125653	181	Candide ou l’optimisme	Candide_Voltaire	Q1022	Q215894	Literary work
Geißler_1979a	40093	40122	125675	181	„Candide oder der Optimismus“	Candide_Voltaire	Q1022	Q215894	Literary work
Geißler_1979a	40137	40172	125697	182	Histoire des voyages de Scarmentado	Scarmentado_Voltaire		Q41705773	Literary work
Geißler_1979a	40183	40220	125719	182	„Geschichte der Reisen Scarmenta-dos“	Scarmentado_Voltaire		Q41705773	Literary work
Geißler_1979a	40928	40935	125741	187	Candide	Candide_Voltaire	Q1022	Q215894	Literary work
Geißler_1979a	41472	41479	125763	192	Candide	Candide_Voltaire	Q1022	Q215894	Literary work
Geißler_1979a	42255	42267	125785	195	Scar-mentado	Scarmentado_Voltaire		Q41705773	Literary work
Geißler_1979a	42275	42282	125807	195	Candide	Candide_Voltaire	Q1022	Q215894	Literary work
Geißler_1979a	45858	45866	125837	212	Gulliver	Gulliver_Swift		Q181488	Literary work
Geißler_1979a	46986	47002	125859	216	Lettres persanes	Persanes_Montesquieu		Q1050479	Literary work
Geißler_1979a	47023	47033	125881	216	Micromégas	Micromegas_Voltaire	Q1011	Q1785978	Literary work
Geißler_1979a	47326	47348	125903	218	Traité de métaphysique	Metaphysique_Voltaire		Q19235413	Literary work
Geißler_1979a	47488	47498	125933	219	Micromégas	Micromegas_Voltaire	Q1011	Q1785978	Literary work
Geißler_1979a	47595	47605	125955	220	Micromégas	Micromegas_Voltaire	Q1011	Q1785978	Literary work
Geißler_1979a	50076	50098	125977	233	Lettres philosophiques	Philosophiques_Voltaire		Q2551373	WORK
Geißler_1979a	51876	51883	125991	245	Candide	Candide_Voltaire	Q1022	Q215894	Literary work
Geißler_1979a	57675	57690	126013	284	Cabinet de fées	Fees_Mayer		Q3220707	Literary work
Geißler_1979a	57692	57706	126035	284	„Feenkabinett“	Fees_Mayer		Q3220707	Literary work
Geißler_Starke_1979a	2496	2509	215832	13	Contes moraux	Moraux_Marmontel	Q1426	Q107289374	Literary work
Geißler_Starke_1979a	2517	2541	215854	13	„Moralische Erzählungen“	Moraux_Marmontel	Q1426	Q107289374	Literary work
Geißler_Starke_1979a	2735	2749	215890	15	Musternovellen	Exemplaires_Cervantes		Q555699	Literary work
Geißler_Starke_1979a	2782	2791	215876	15	Dekameron	Decameron_Boccaccio		Q16438	Literary work
Geißler_Starke_1979a	3471	3480	215912	20	Bélisaire	Belisaire_Marmontel	Q1033	Q5005038	Literary work
Geißler_Starke_1979a	3539	3547	215934	20	Telemach	Telemaque_Fenelon		Q421615	Literary work
Geißler_Starke_1979a	6570	6583	215980	40	Manon Lescaut	Manon_Prevost		Q1141032	Literary work
Geißler_Starke_1979a	6776	6839	216002	43	Suite de l’Histoire du chevalier des Grieux et de Manon Lescaut	Manon_Prevost		Q1141032	Literary work
Geißler_Starke_1979a	6847	6921	216024	43	,Fortsetzung der Geschichte des Chevaliers Des Grieux und Manon Les caut’s	Manon_Prevost		Q1141032	Literary work
Geißler_Starke_1979a	7166	7175	216046	46	Bélisaire	Belisaire_Marmontel	Q1033	Q5005038	Literary work
Geißler_Starke_1979a	7440	7456	216076	47	Lettres persanes	Persanes_Montesquieu		Q1050479	Literary work
Geißler_Starke_1979a	7660	7673	216098	48	Le Colporteur	Colporteur_Chevrier			Literary work
Geißler_Starke_1979a	7681	7697	216120	48	„Der Kolporteur“	Colporteur_Chevrier			Literary work
Geißler_Starke_1979a	7940	7972	216142	51	Mémoires de la marquise de Cremy	Memoires_Miremont			Literary work
Geißler_Starke_1979a	15529	15543	216164	93	Nuits de Paris	Nuits_Retif	Q2495	Q107092210	Literary work
Geißler_Starke_1979a	15560	15578	216186	93	„Nächte von Paris“	Nuits_Retif	Q2495	Q107092210	Literary work
Geißler_Starke_1979a	16696	16711	216208	98	Le Thesmographe	Thesmographe_Retif			WORK
Geißler_Starke_1979a	16713	16727	216230	98	Le Pornographe	Pornographe_Retif			WORK
Geißler_Starke_1979a	16729	16751	216252	98	La Découverte australe	Decouverte_Retif		Q19819285	WORK
Geißler_Starke_1979a	16753	16782	216274	98	„Die australische Entdeckung“	Decouverte_Retif		Q19819285	WORK
Geißler_Starke_1979a	16820	16838	216296	98	La vie de mon père	Vie_Retif	Q2000	Q3213622	Literary work
Geißler_Starke_1979a	16840	16865	216318	98	„Das Leben meines Vaters“	Vie_Retif	Q2000	Q3213622	Literary work
Geißler_Starke_1979a	16868	16912	216340	98	Monsieur Nicolas, ou le coeur humain dévoilé	Nicolas_Retif		Q3321423	Literary work
Geißler_Starke_1979a	16923	16981	216362	98	„Monsieur Nicolas oder das entschleierte menschliche Herz“	Nicolas_Retif		Q3321423	Literary work
Geißler_Starke_1979a	16998	17016	216384	98	Le Ménage parisien	Menage_Retif	Q1835		Literary work
Geißler_Starke_1979a	17018	17040	216406	98	„Der Pariser Haushalt“	Menage_Retif	Q1835		Literary work
Geißler_Starke_1979a	17047	17065	216428	98	Le Paysan perverti	Perverti_Retif	Q1918		Literary work
Geißler_Starke_1979a	17067	17089	216450	98	„Der verdorbene Bauer“	Perverti_Retif	Q1918		Literary work
Geißler_Starke_1979a	19951	19996	216512	120	Le paysan perverti ou les dangers de la ville	Perverti_Retif	Q1918		Literary work
Geißler_Starke_1979a	20004	20054	216534	120	„Der verdorbene Bauer oder die Gefahren der Stadt“	Perverti_Retif	Q1918		Literary work
Geißler_Starke_1979a	20060	20081	216580	120	La paysanne pervertie	Pervertie_Retif	Q1065		Literary work
Geißler_Starke_1979a	20089	20113	216602	120	„Die verdorbene Bäuerin“	Pervertie_Retif	Q1065		Literary work
Geißler_Starke_1979a	22407	22423	216640	135	Paul et Virginie	Paul_Bernardin		Q2293012	Literary work
Geißler_Starke_1979a	28996	29016	216692	175	Enzyklopädie-Artikel	Encyclopedie_Diderot		Q29386025	WORK
Geißler_Starke_1979a	29017	29024	216670	175	„Roman“	Encyclopedie_Diderot		Q29386025	WORK
Geißler_Starke_1979a	30494	30518	216722	181	Les liaisons dangereuses	Liaisons_Laclos	Q1053	Q862050	Literary work
Geißler_Starke_1979a	30526	30557	216744	181	„Die gefährlichen Liebschaften“	Liaisons_Laclos	Q1053	Q862050	Literary work
Geißler_Starke_1979a	31400	31418	216758	184	„Nouvelle Héloïse“	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	31526	31625	216818	185	Julie ou La Nouvelle Héloïse, Lettres de deux amants habitants d’une petite ville au pied des Alpes	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	31627	31718	216840	185	„Julie oder Die neue Heloïse, Briefe zweier Liebender einer kleinen Stadt am Fuß der Alpen“	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	32146	32162	216886	189	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	32400	32416	216908	190	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	32422	32436	216930	190	Contrat social	Contrat_Rousseau		Q190126	WORK
Geißler_Starke_1979a	32438	32460	216952	190	„Gesellschaftsvertrag“	Contrat_Rousseau		Q190126	WORK
Geißler_Starke_1979a	32519	32557	216996	190	Lettres sur la législation de la Corse	Corse_Rousseau			WORK
Geißler_Starke_1979a	32565	32602	217040	190	„Briefe über die Verfassung Korsikas“	Corse_Rousseau			WORK
Geißler_Starke_1979a	32615	32660	217062	190	Considérations sur le gouvernement de Pologne	Pologne_Rousseau		Q2994613	WORK
Geißler_Starke_1979a	32668	32709	217084	190	„Betrachtungen über die Regierung Polens“	Pologne_Rousseau		Q2994613	WORK
Geißler_Starke_1979a	32822	32838	216974	191	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	33990	34006	217106	200	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	38091	38107	217136	224	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	39824	39840	217158	233	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	42521	42537	217188	253	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	43188	43204	217210	257	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	45182	45198	217240	277	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	45440	45456	217262	278	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	49329	49343	217292	304	Contrat social	Contrat_Rousseau		Q190126	WORK
Geißler_Starke_1979a	49351	49373	217314	304	„Gesellschaftsvertrag“	Contrat_Rousseau		Q190126	WORK
Geißler_Starke_1979a	50739	50755	217368	311	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	50804	50819	217546	312	Les confessions	Confessions_Rousseau		Q1207595	WORK
Geißler_Starke_1979a	50821	50839	217568	312	„Die Bekenntnisse“	Confessions_Rousseau		Q1211255	WORK
Geißler_Starke_1979a	50894	50910	217524	312	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	52469	52477	217502	320	Discours				WORK
Geißler_Starke_1979a	52819	52838	217472	321	La Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	57586	57602	217606	353	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	57994	58010	217628	354	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	58327	58343	217650	357	Nouvelle Héloïse	Julie_Rousseau	Q1429	Q129289	Literary work
Geißler_Starke_1979a	60032	60045	217672	364	La Religieuse	Religieuse_Diderot	Q1089	Q1209658	Literary work
Geißler_Starke_1979a	60047	60058	217694	364	„Die Nonne“	Religieuse_Diderot	Q1089	Q1209658	Literary work
Geißler_Starke_1979a	60089	60107	217716	364	Le Neveu de Rameau	Neveu_Diderot		Q1336786	Literary work
Geißler_Starke_1979a	60109	60124	217738	364	„Rameaus Neffe“	Neveu_Diderot		Q1336786	Literary work
Geißler_Starke_1979a	60178	60190	217760	364	Encyclopédie	Encyclopedie_Diderot		Q29386025	WORK
Geißler_Starke_1979a	60337	60349	217782	365	Encyclopédie	Encyclopedie_Diderot		Q29386025	WORK
Geißler_Starke_1979a	65018	65054	217804	393	Supplément au voyage de Bougainville	Supplement_Diderot	Q1091	Q1765222	Literary work
Geißler_Starke_1979a	65062	65095	217826	393	„Nachtrag zu Bougainvilles Reise“	Supplement_Diderot	Q1091	Q1765222	Literary work
Geißler_Starke_1979a	66831	66843	217848	401	Encyclopédie	Encyclopedie_Diderot		Q29386025	WORK
